interaction_id,target,target_id,target_gene_symbol,target_uniprot,target_ensembl_gene_id,target_ligand,target_ligand_id,target_ligand_gene_symbol,target_ligand_ensembl_gene_id,target_ligand_uniprot,target_ligand_pubchem_sid,target_species,ligand,ligand_id,ligand_gene_symbol,ligand_species,ligand_pubchem_sid,type,action,action_comment,selectivity,endogenous,primary_target,concentration_range,affinity_units,affinity_high,affinity_median,affinity_low,original_affinity_units,original_affinity_low_nm,original_affinity_median_nm,original_affinity_high_nm,original_affinity_relation,assay_description,receptor_site,ligand_context,pubmed_id
13908,nicotinic acetylcholine receptor α7 subunit,,CHRNA7,P36544,ENSG00000175344,,,,,,,Human,α-bungarotoxin,,,,,Antagonist,Antagonist,(α7)5,Selective,f,f,,-,,,,-,,,,=,,,,
13909,nicotinic acetylcholine receptor α7 subunit,,CHRNA7,P36544,ENSG00000175344,,,,,,,Human,α-conotoxin ArIB,,,,,Antagonist,Antagonist,(α7)5,Selective,f,f,,-,,,,-,,,,=,,,,
13910,nicotinic acetylcholine receptor α7 subunit,,CHRNA7,P36544,ENSG00000175344,,,,,,,Human,α-conotoxin ImI,,,,,Antagonist,Antagonist,(α7)5,Selective,f,f,,-,,,,-,,,,=,,,,
13911,nicotinic acetylcholine receptor α7 subunit,,CHRNA7,P36544,ENSG00000175344,,,,,,,Human,atracurium,,,,,Antagonist,Antagonist,,Not Determined,f,f,,pIC50,,,,IC50,,,,=,"Antagonism of ACh activation of human α7 nACh receptors expressed in Xenopus oocytes, at different ACh concentrations.",,,16931985
13912,nicotinic acetylcholine receptor α7 subunit,,CHRNA7,P36544,ENSG00000175344,,,,,,,Human,methyllycaconitine,,,,,Antagonist,Antagonist,(α7)5,Selective,f,f,,-,,,,-,,,,=,,,,
13913,nicotinic acetylcholine receptor α7 subunit,,CHRNA7,P36544,ENSG00000175344,,,,,,,Human,[125I]α-bungarotoxin,,,,,Antagonist,Antagonist,(α7)5,Selective,f,f,,pKd,,,,Kd,,,,=,,,,
13914,nicotinic acetylcholine receptor α7 subunit,,CHRNA7,P36544,ENSG00000175344,,,,,,,Human,[3H]α-bungarotoxin,,,,,Antagonist,Antagonist,(α7)5,Selective,f,f,,pKd,,,,Kd,,,,=,,,,
13915,nicotinic acetylcholine receptor α7 subunit,,Chrna7,Q05941,ENSRNOG00000010853,,,,,,,Rat,[3H]methyllycaconitine,,,,,Antagonist,Antagonist,native α7*,Not Determined,f,f,,pKd,,,,Kd,,,,=,,,,
13916,nicotinic acetylcholine receptor α7 subunit,,CHRNA7,P36544,ENSG00000175344,,,,,,,Human,mecamylamine,,,,,Channel blocker,None,(α7)5,Non-selective,f,f,,pIC50,,,,IC50,,,,=,,,,
13917,nicotinic acetylcholine receptor α8 subunit (avian),,,,,,,,,,,Human,[125I]α-bungarotoxin,,,,,None,None,native α8*,Not Determined,f,,,pKd,,,,Kd,,,,,,,,
13918,nicotinic acetylcholine receptor α8 subunit (avian),,,,,,,,,,,Human,[3H]α-bungarotoxin,,,,,None,None,native α8*,Not Determined,f,,,pKd,,,,Kd,,,,=,,,,
13919,nicotinic acetylcholine receptor α8 subunit (avian),,,,,,,,,,,Human,[3H]epibatidine,,,,,None,None,(α8)5,Not Determined,f,,,pKd,,,,Kd,,,,,,,,
13920,nicotinic acetylcholine receptor α9 subunit,,CHRNA9,Q9UGM1,ENSG00000174343,,,,,,,Human,α-bungarotoxin,,,,,Antagonist,Antagonist,(α9)5,Selective,f,f,,-,,,,-,,,,=,,,,
13921,nicotinic acetylcholine receptor α9 subunit,,CHRNA9,Q9UGM1,ENSG00000174343,,,,,,,Human,α-bungarotoxin,,,,,Antagonist,Antagonist,α9α10,Selective,f,f,,-,,,,-,,,,=,,,,
13922,nicotinic acetylcholine receptor α9 subunit,,CHRNA9,Q9UGM1,ENSG00000174343,,,,,,,Human,α-conotoxin RgIA,,,,,Antagonist,Antagonist,α9α10,Selective,f,f,,-,,,,-,,,,=,,,,
13923,nicotinic acetylcholine receptor α9 subunit,,CHRNA9,Q9UGM1,ENSG00000174343,,,,,,,Human,muscarine,,,,,Antagonist,Antagonist,α9α10,Selective,f,f,,-,,,,-,,,,=,,,,
13924,nicotinic acetylcholine receptor α9 subunit,,CHRNA9,Q9UGM1,ENSG00000174343,,,,,,,Human,muscarine,,,,,Antagonist,Antagonist,(α9)5,Selective,f,f,,-,,,,-,,,,=,,,,
13925,nicotinic acetylcholine receptor α9 subunit,,CHRNA9,Q9UGM1,ENSG00000174343,,,,,,,Human,nicotine,,,,,Antagonist,Antagonist,(α9)5,Selective,f,f,,-,,,,-,,,,=,,,,
13926,nicotinic acetylcholine receptor α9 subunit,,CHRNA9,Q9UGM1,ENSG00000174343,,,,,,,Human,nicotine,,,,,Antagonist,Antagonist,α9α10,Selective,f,f,,-,,,,-,,,,=,,,,
13927,nicotinic acetylcholine receptor α9 subunit,,Chrna9,P43144,ENSRNOG00000002484,,,,,,,Rat,RgIA4,,,,,Antagonist,Antagonist,α9α10,Not Determined,f,f,,pIC50,,,,IC50,,,,=,,,,28223528
13928,nicotinic acetylcholine receptor α9 subunit,,CHRNA9,Q9UGM1,ENSG00000174343,,,,,,,Human,RgIA4,,,,,Antagonist,Antagonist,α9α10,Selective,f,t,,pIC50,,,,IC50,,,,=,,,,28223528
13929,nicotinic acetylcholine receptor α9 subunit,,CHRNA9,Q9UGM1,ENSG00000174343,,,,,,,Human,strychnine,,,,,Antagonist,Antagonist,α9α10,Selective,f,f,,-,,,,-,,,,=,,,,
13930,nicotinic acetylcholine receptor α9 subunit,,CHRNA9,Q9UGM1,ENSG00000174343,,,,,,,Human,strychnine,,,,,Antagonist,Antagonist,(α9)5,Selective,f,f,,-,,,,-,,,,=,,,,
13931,nicotinic acetylcholine receptor α9 subunit,,CHRNA9,Q9UGM1,ENSG00000174343,,,,,,,Human,[125I]α-bungarotoxin,,,,,Antagonist,Antagonist,,Not Determined,f,f,,-,,,,-,,,,=,,,,
13932,nicotinic acetylcholine receptor α9 subunit,,CHRNA9,Q9UGM1,ENSG00000174343,,,,,,,Human,[3H]α-bungarotoxin,,,,,Antagonist,Antagonist,,Not Determined,f,f,,-,,,,-,,,,=,,,,
13933,nicotinic acetylcholine receptor α9 subunit,,CHRNA9,Q9UGM1,ENSG00000174343,,,,,,,Human,[3H]methyllycaconitine,,,,,Antagonist,Antagonist,α9α10,Not Determined,f,f,,pKd,,,,Kd,,,,=,,,,
13934,nicotinic acetylcholine receptor δ subunit,,CHRND,Q07001,ENSG00000135902,,,,,,,Human,PhTX-11,,,,,Antagonist,Antagonist,,Not Determined,f,f,,pIC50,,,,IC50,,,,=,,,,11934578
13935,NIMA related kinase 1,,NEK1,Q96PY6,ENSG00000137601,,,,,,,Human,compound 31 [PMID: 20936789],,,,,Inhibitor,Inhibition,,Not Determined,f,t,,pIC50,,,,IC50,,,,=,,,,20936789
13936,NIMA related kinase 11,,NEK11,Q8NG66,ENSG00000114670,,,,,,,Human,compound 25 [PMID: 17935989],,,,,Inhibitor,Inhibition,,Not Determined,f,f,,pKi,,,,Ki,,,,>,,,,17935989
13937,NIMA related kinase 2,,NEK2,P51955,ENSG00000117650,,,,,,,Human,compound 2 [PMID: 21627121],,,,,Inhibitor,Inhibition,,Not Determined,f,t,,pIC50,,,,IC50,,,,<,,,,21627121
13938,NIMA related kinase 2,,NEK2,P51955,ENSG00000117650,,,,,,,Human,compound 31 [PMID: 20936789],,,,,Inhibitor,Inhibition,,Not Determined,f,f,,pIC50,,,,IC50,,,,=,,,,20936789
13939,NIMA related kinase 2,,NEK2,P51955,ENSG00000117650,,,,,,,Human,GSK579289A,,,,,Inhibitor,Inhibition,,Not Determined,f,f,,pIC50,,,,IC50,,,,=,,,,19237286
13940,NIMA related kinase 3,,NEK3,P51956,ENSG00000136098,,,,,,,Human,compound 25 [PMID: 17935989],,,,,Inhibitor,Inhibition,,Not Determined,f,f,,pKi,,,,Ki,,,,>,,,,17935989
13941,NIMA related kinase 6,,NEK6,Q9HC98,ENSG00000119408,,,,,,,Human,compound 22 [PMID: 20462760],,,,,Inhibitor,Inhibition,,Not Determined,f,f,,-,,,,-,,,,=,Measured as % inhibition using 3μM compound.,,,20462760
13942,NIMA related kinase 7,,NEK7,Q8TDX7,ENSG00000151414,,,,,,,Human,compound 22 [PMID: 20462760],,,,,Inhibitor,Inhibition,,Not Determined,f,f,,-,,,,-,,,,=,Measured as % inhibition using 3μM compound.,,,20462760
13943,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,eledoisin,,,,,Agonist,Full agonist,,Not Determined,f,,,pIC50,,,,-,,,,=,,,,8702757
13944,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,hemokinin 1,,Tac4,Mouse,,Agonist,Full agonist,,Not Determined,f,f,,pKi,,,,-,,,,=,,,,11786503
13945,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,kassinin,,,,,Agonist,Full agonist,,Not Determined,f,,,pIC50,,,,-,,,,=,,,,8702757
13946,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,neurokinin A,,TAC1|Tac1|Tac1,Human|Mouse|Rat,,Agonist,Full agonist,,,t,,,pKi,,,,,,,,,,,,11786503|8985159|1311270|9190866
13947,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,neurokinin B,,TAC3|Tac2|Tac3|TAC3,Human|Mouse|Pig|Rat,,Agonist,Full agonist,,,t,,,pKi,,,,,,,,,,,,9190866
13948,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,neuropeptide-γ,,,,,Agonist,Full agonist,,Not Determined,t,f,,pIC50,,,,IC50,,,,=,,,,8702757
13949,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,neuropeptide K,,TAC1|Tac1,Human|Rat,,Agonist,Full agonist,,,t,,,pIC50,,,,,,,,,,,,8702757
13950,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,phyllomedusin,,,,,Agonist,Full agonist,,,f,,,pIC50,,,,,,,,,,,,8702757
13951,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,physalaemin,,,,,Agonist,Full agonist,,Not Determined,f,,,pIC50,,,,-,,,,=,,,,8702757
13952,NK1 receptor,,Tacr1,P14600,ENSRNOG00000005853,,,,,,,Rat,[Pro9]SP,,,,,Agonist,Full agonist,,Selective,f,f,,pIC50,,,,IC50,,,,=,,,,9243521
13953,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,"[Sar9,Met(O2)11]SP",,,,,Agonist,Full agonist,,Selective,f,f,,pIC50,,,,-,,,,=,,,,8702757
13954,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,septide,,,,,Agonist,Full agonist,,Selective,f,f,,pKi,,,,-,,,,=,,,,11786503|8985159
13955,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,substance P,,TAC1|Tac1|Tac1,Human|Mouse|Rat,,Agonist,Full agonist,,,t,,,pKi,,,,,,,,,,,,11786503|15265501
13956,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,substance P-(4-11),,,,,Agonist,Full agonist,,,f,,,pIC50,,,,,,,,,,,,8702757
13957,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,substance P-(6-11),,,,,Agonist,Full agonist,,,f,,,pIC50,,,,,,,,,,,,8702757
13958,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,substance P-OMe,,,,,Agonist,Full agonist,,Not Determined,f,,,pIC50,,,,-,,,,=,,,,8702757
13959,NK1 receptor,,Tacr1,P14600,ENSRNOG00000005853,,,,,,,Rat,"[125I]BH-[Sar9,Met(O2)11]SP",,,,,Agonist,Full agonist,,Not Determined,f,,,pKd,,,,Kd,,,,=,,,,1705465
13960,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,"[125I]SP (human, mouse, rat)",,,,,Agonist,Full agonist,,Not Determined,f,f,,-,,,,-,,,,=,,,,
13961,NK1 receptor,,Tacr1,P14600,ENSRNOG00000005853,,,,,,,Rat,"[3H]BH-[Sar9,Met(O2)11]SP",,,,,Agonist,Full agonist,,Not Determined,f,f,,pKd,,,,Kd,,,,=,,,,1722129
13962,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,"[3H]SP (human, mouse, rat)",,,,,Agonist,Full agonist,,Not Determined,f,f,,pKd,,,,Kd,,,,=,,,,2410593
13963,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,aprepitant,,,,,Antagonist,Antagonist,,Selective,f,t,,pKi,,,,Ki,,,,=,,,,9804700|10737756
13964,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,befetupitant,,,,,Antagonist,Antagonist,,Selective,f,,,pKi,,,,Ki,,,,=,,,,16332435
13965,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,casopitant,,,,,Antagonist,Antagonist,,Selective,f,f,,pKi,,,,-,,,,=,,,,20533894|24106886
13966,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,compound 20 [PMID: 16332435],,,,,Antagonist,Antagonist,,Not Determined,f,f,,pKi,,,,Ki,,,,=,,,,16332435
13967,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,CP 99994,,,,,Antagonist,Antagonist,,Selective,f,f,,pKi,,,,-,,,,=,,,,9190866|12206858
13968,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,ezlopitant,,,,,Antagonist,Antagonist,,Selective,f,,,pKi,,,,Ki,,,,=,,,,12372904
13969,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,FK 224,,,,,Antagonist,Antagonist,,,f,,,pIC50,,,,,,,,,,,,1378096
13970,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,FK-888,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,8630576
13971,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,fosaprepitant,,,,,Antagonist,Antagonist,,Not Determined,f,f,,pIC50,,,,IC50,,,,=,,,,10737756
13972,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,"L-703,606",,,,,Antagonist,Antagonist,,,f,,,pIC50,,,,,,,,,,,,8702757
13973,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,"L-732,138",,,,,Antagonist,Antagonist,,Selective,f,t,,pIC50,,,,IC50,,,,=,"Antagonism of [125]-substance P binding, to NK1 receptors expressed in CHO cells.",,,7509807
13974,NK1 receptor,,Tacr1,P14600,ENSRNOG00000005853,,,,,,,Rat,"L-732,138",,,,,Antagonist,Antagonist,,Not Determined,f,f,,pIC50,,,,IC50,,,,~,,,,7509807
13975,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,L760735,,,,,Antagonist,Antagonist,,Not Determined,f,f,,pIC50,,,,IC50,,,,=,,,,11708932
13976,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,lanepitant,,,,,Antagonist,Antagonist,,Selective,f,f,,pIC50,,,,IC50,,,,=,,,,20533894
13977,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,lanepitant,,,,,Antagonist,Antagonist,,Selective,f,f,,pKi,,,,Ki,,,,=,,,,7473161
13978,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,netupitant,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,16332435
13979,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,nolpitantium,,,,,Antagonist,Antagonist,,Selective,f,f,,pIC50,,,,-,,,,=,,,,8702757
13980,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,osanetant,,,,,Antagonist,Antagonist,,,f,,,pKi,,,,,,,,,,,,12206858
13981,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,osanetant,,,,,Antagonist,Antagonist,,,f,,,pIC50,,,,,,,,,,,,9042606
13982,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,R116031,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,12130734
13983,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,R-486,,,,,Antagonist,Antagonist,,,f,,,pKi,,,,,,,,,,,,12206858
13984,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,rolapitant,,,,,Antagonist,Antagonist,,Selective,f,,,pKi,,,,Ki,,,,=,,,,22497992
13985,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,RP67580,,,,,Antagonist,Antagonist,,Selective,f,f,,pIC50,,,,Ki,,,,=,,,,1281470
13986,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,saredutant,,,,,Antagonist,Antagonist,,,f,,,pKi,,,,,,,,,,,,9190866|12206858
13987,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,SCH 206272,,,,,Antagonist,Antagonist,,,f,,,pKi,,,,,,,,,,,,12206858
13988,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,serlopitant,,,,,Antagonist,Antagonist,,Not Determined,f,f,,pIC50,,,,IC50,,,,=,Inhibition of binding of 125I-Substance P in vitro.,,,19354254
13989,NK1 receptor,,,,,,,,,,,Rabbit,spantide I,,,,,Antagonist,Antagonist,Measuring inhibition of contraction of the rabbit iris sphincter.,Not Determined,f,f,,pIC50,,,,IC50,,,,=,,,,1693780
13990,NK1 receptor,,,,,,,,,,,Guinea pig,spantide I,,,,,Antagonist,Antagonist,,Not Determined,f,,,pA2,,,,-,,,,=,,,,1693780|1702895
13991,NK1 receptor,,Tacr1,P14600,ENSRNOG00000005853,,,,,,,Rat,spantide I,,,,,Antagonist,Antagonist,Inhibition of histamine release from peritoneal mast cells,Not Determined,f,,,pEC50,,,,-,,,,=,,,,1702895
13992,NK1 receptor,,Tacr1,P14600,ENSRNOG00000005853,,,,,,,Rat,spantide I,,,,,Antagonist,Antagonist,,Not Determined,f,,,pIC50,,,,IC50,,,,=,,,,6208451
13993,NK1 receptor,,,,,,,,,,,Rabbit,spantide II,,,,,Antagonist,Antagonist,Measuring inhibition of contraction of the rabbit iris sphincter.,Not Determined,f,f,,pIC50,,,,IC50,,,,=,,,,1693780
13994,NK1 receptor,,,,,,,,,,,Guinea pig,spantide II,,,,,Antagonist,Antagonist,,Not Determined,f,,,pA2,,,,-,,,,=,,,,1693780|1702895
13995,NK1 receptor,,Tacr1,P14600,ENSRNOG00000005853,,,,,,,Rat,spantide II,,,,,Antagonist,Antagonist,Inhibition of histamine release from peritoneal mast cells.,Not Determined,f,,,pEC50,,,,-,,,,=,,,,1702895
13996,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,"[125I]L703,606",,,,,Antagonist,Antagonist,,Not Determined,f,f,,pKd,,,,Kd,,,,=,,,,8287060
13997,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,[18F]SPA-RQ,,,,,Antagonist,Antagonist,,Not Determined,f,f,,-,,,,-,,,,=,,,,
13998,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,T2328,,,,,Antagonist,Antagonist,,Selective,f,,,pKi,,,,Ki,,,,=,,,,18187929
13999,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,TAK-637,,,,,Antagonist,Antagonist,,Not Determined,f,f,,pIC50,,,,IC50,,,,=,Inhibition of [125I]BH-SP binding in human IM-9 cells.,,,10508446
14000,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,tradipitant,,,,,Antagonist,Antagonist,,Not Determined,f,f,,pKi,,,,Ki,,,,<,Measuring displacement of [125I]-substance P binding to membranes from IM-9 cells (human B lymphocytes),,,
14001,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,vestipitant,,,,,Antagonist,Antagonist,,Selective,f,f,,pKi,,,,-,,,,=,,,,18657401|19388677
14002,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,vofopitant,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,8876035
14003,NK1 receptor,,TACR1,P25103,ENSG00000115353,,,,,,,Human,ZD6021,,,,,Antagonist,Antagonist,,,f,,,pIC50,,,,,,,,,,,,11408556
14004,NK2 receptor,,,,,,,,,,,Guinea pig,neurokinin A,,TAC1|Tac1|Tac1,Human|Mouse|Rat,,Agonist,Agonist,,Not Determined,f,,,pEC50,,,,EC50,,,,=,,,,2426129
14005,NK2 receptor,,,,,,,,,,,Guinea pig,neuropeptide γ,,TAC1|Tac1|Tac1,Human|Mouse|Rat,,Agonist,Agonist,,Not Determined,t,,,pEC50,,,,EC50,,,,=,,,,1311427
14006,NK2 receptor,,,,,,,,,,,Guinea pig,neuropeptide K,,TAC1|Tac1,Human|Rat,,Agonist,Agonist,,Not Determined,t,,,pEC50,,,,EC50,,,,=,,,,1311427
14007,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,[βAla8]neurokinin A-(4-10),,,,,Agonist,Full agonist,,Selective,f,f,,pKd,,,,-,,,,=,,,,7682062
14008,NK2 receptor,,Tacr2,P16610,ENSRNOG00000050658,,,,,,,Rat,GR64349,,,,,Agonist,Full agonist,,Selective,f,f,,pEC50,,,,EC50,,,,=,,,,1331460
14009,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,hemokinin 1,,Tac4,Mouse,,Agonist,Full agonist,,Not Determined,f,f,,pKi,,,,-,,,,=,,,,11786503
14010,NK2 receptor,,Tacr2,P16610,ENSRNOG00000050658,,,,,,,Rat,"[Lys5,Me-Leu9,Nle10]NKA-(4-10)",,,,,Agonist,Full agonist,,Selective,f,f,,pIC50,,,,-,,,,=,,,,9718274
14011,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,neurokinin A,,TAC1|Tac1|Tac1,Human|Mouse|Rat,,Agonist,Full agonist,,Not Determined,t,,,pKi,,,,-,,,,=,,,,11786503|9190866|7682062|11137709
14012,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,neurokinin B,,TAC3|Tac2|Tac3|TAC3,Human|Mouse|Pig|Rat,,Agonist,Full agonist,,,t,,,pKi,,,,,,,,,,,,9190866|7682062
14013,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,[Phe(Me)7]neurokinin B,,,,,Agonist,Full agonist,,,f,,,pKi,,,,,,,,,,,,9190866
14014,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,substance P,,TAC1|Tac1|Tac1,Human|Mouse|Rat,,Agonist,Full agonist,,,t,,,pKi,,,,,,,,,,,,11786503|9190866|7682062
14015,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,"[125I]NKA (human, mouse, rat)",,,,,Agonist,Full agonist,,Not Determined,f,f,,pKd,,,,Kd,,,,=,,,,10455255
14016,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,FK-888,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,-,,,,=,,,,11937780
14017,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,GR100679,,,,,Antagonist,Antagonist,,Not Determined,f,f,,-,,,,-,,,,=,,,,8210508
14018,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,GR 159897,,,,,Antagonist,Antagonist,,Selective,f,f,,pKd,,,,-,,,,=,,,,7682062|7562907|7713168
14019,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,GR94800,,,,,Antagonist,Antagonist,,Selective,f,f,,pKi,,,,Ki,,,,=,,,,8027981
14020,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,ibodutant,,,,,Antagonist,Antagonist,,,f,,,pKi,,,,,,,,,,,,16979621
14021,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,MEN 10376,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,-,,,,=,,,,7682062
14022,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,MEN10627,,,,,Antagonist,Antagonist,,Selective,f,f,,pKi,,,,Ki,,,,=,,,,11063600
14023,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,nepadutant,,,,,Antagonist,Antagonist,,Selective,f,f,,pKi,,,,-,,,,=,,,,16979621|9484857
14024,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,osanetant,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,-,,,,=,,,,9190866|12206858
14025,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,R396,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,-,,,,=,,,,7682062
14026,NK2 receptor,,,,,,,,,,,Guinea pig,saredutant,,,,,Antagonist,Antagonist,,Selective,f,,,pIC50,,,,IC50,,,,=,,,,1334836
14027,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,saredutant,,,,,Antagonist,Antagonist,,Selective,f,f,,pKi,,,,-,,,,=,,,,9190866|12206858|7682062
14028,NK2 receptor,,Tacr2,P16610,ENSRNOG00000050658,,,,,,,Rat,saredutant,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,1313515
14029,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,SB 414240,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,11356103
14030,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,SCH 206272,,,,,Antagonist,Antagonist,,,f,,,pKi,,,,,,,,,,,,12206858
14031,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,[3H]GR100679,,,,,Antagonist,Antagonist,,Not Determined,f,f,,pKd,,,,Kd,,,,=,,,,8210508
14032,NK2 receptor,,Tacr2,P16610,ENSRNOG00000050658,,,,,,,Rat,[3H]saredutant,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKd,,,,Kd,,,,=,,,,7719707
14033,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,talnetant,,,,,Antagonist,Antagonist,,Not Determined,f,f,,pKi,,,,-,,,,=,,,,9190866
14034,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,YM44778,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,-,,,,=,,,,11937780
14035,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,YM44781,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,-,,,,=,,,,11937780
14036,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,YM49598,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,-,,,,=,,,,11937780
14037,NK2 receptor,,,,,,,,,,,Guinea pig,ZM 253270,,,,,Antagonist,Antagonist,,Selective,f,,,pKi,,,,Ki,,,,=,,,,7562491
14038,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,ZM 253270,,,,,Antagonist,Antagonist,,Not Determined,f,,,pKi,,,,Ki,,,,=,,,,7562491
14039,NK2 receptor,,TACR2,P21452,ENSG00000075073,,,,,,,Human,ZM-274773,,,,,Antagonist,Antagonist,,Selective,f,,,pKi,,,,Ki,,,,=,,,,22149761
14040,NK3 receptor,,,,,,,,,,,Guinea pig,senktide,,,,,Agonist,Agonist,,Selective,f,,,pEC50,,,,EC50,,,,=,,,,2431898
